"year","treatment","species","abundance","energy"
"2008","removal","DM",11,1060.07393597187
"2008","removal","DO",27,2769.00449870741
"2008","removal","DS",0,0
"2008","removal","NA",0,0
"2008","removal","OL",1,87.0863249865208
"2008","removal","OT",12,741.078825899057
"2008","removal","PB",15,1133.70186361607
"2008","removal","PE",17,913.235243411177
"2008","removal","PF",10,285.236828802733
"2008","removal","PH",0,0
"2008","removal","PI",0,0
"2008","removal","PL",11,741.59129918065
"2008","removal","PM",22,1355.58297455575
"2008","removal","PP",64,3095.86562871994
"2008","removal","RF",0,0
"2008","removal","RM",45,1532.68119268495
"2008","removal","RO",0,0
"2008","removal","SF",13,1772.19874514894
"2008","removal","SH",5,844.867907621982
"2008","removal","SO",0,0
"2009","control","BA",8,218.010712268151
"2009","control","DM",186,17321.6447235157
"2009","control","DO",191,18877.1726440664
"2009","control","DS",16,3148.66225834274
"2009","control","NA",23,6562.75701321181
"2009","control","OL",8,659.810599389103
"2009","control","OT",29,1821.75580644354
"2009","control","PB",77,5501.59453976447
"2009","control","PE",5,260.34297408156
"2009","control","PF",5,114.300215651694
"2009","control","PH",0,0
"2009","control","PI",0,0
"2009","control","PL",0,0
"2009","control","PM",0,0
"2009","control","PP",148,6494.1012642804
"2009","control","RF",0,0
"2009","control","RM",4,134.88711764496
"2009","control","RO",0,0
"2009","control","SF",4,573.782896021229
"2009","control","SH",0,0
"2009","control","SO",0,0
"2009","exclosure","BA",2,56.1817170462846
"2009","exclosure","DM",15,1413.81159387512
"2009","exclosure","DO",1,85.3617990345562
"2009","exclosure","DS",0,0
"2009","exclosure","NA",10,2740.24459033582
"2009","exclosure","OL",11,886.196902281076
"2009","exclosure","OT",14,907.038451882017
"2009","exclosure","PB",228,16527.2271293044
"2009","exclosure","PE",1,55.8183169587426
"2009","exclosure","PF",20,480.975456978738
"2009","exclosure","PH",0,0
"2009","exclosure","PI",0,0
"2009","exclosure","PL",1,49.7240672582641
"2009","exclosure","PM",1,31.9972214033309
"2009","exclosure","PP",90,4051.40235007964
"2009","exclosure","RF",0,0
"2009","exclosure","RM",7,237.367669029232
"2009","exclosure","RO",0,0
"2009","exclosure","SF",9,1055.61891280902
"2009","exclosure","SH",0,0
"2009","exclosure","SO",0,0
"2009","removal","BA",2,56.4842335353797
"2009","removal","DM",1,100.503373641219
"2009","removal","DO",0,0
"2009","removal","DS",0,0
"2009","removal","NA",3,813.083276139295
"2009","removal","OL",9,689.579261493455
"2009","removal","OT",2,151.309054826134
"2009","removal","PB",0,0
"2009","removal","PE",6,308.525399679814
"2009","removal","PF",1,31.9972214033309
"2009","removal","PH",0,0
"2009","removal","PI",0,0
"2009","removal","PL",0,0
"2009","removal","PM",0,0
"2009","removal","PP",36,1618.61388526313
"2009","removal","RF",0,0
"2009","removal","RM",6,213.023078780813
"2009","removal","RO",0,0
"2009","removal","SF",0,0
"2009","removal","SH",0,0
"2009","removal","SO",0,0
"2010","control","BA",0,0
"2010","control","DM",121,11873.3366032861
"2010","control","DO",10,1120.21649950248
"2010","control","DS",2,396.844272702934
"2010","control","NA",2,526.223352466913
"2010","control","OL",1,92.1934694843704
"2010","control","OT",6,364.776891429535
"2010","control","PB",11,912.708933716257
"2010","control","PE",0,0
"2010","control","PF",1,27.0663539374619
"2010","control","PH",0,0
"2010","control","PI",0,0
"2010","control","PL",0,0
"2010","control","PM",0,0
"2010","control","PP",114,5383.60095960257
"2010","control","RF",0,0
"2010","control","RM",0,0
"2010","control","RO",0,0
"2010","control","SF",0,0
"2010","control","SH",0,0
"2010","control","SO",0,0
"2010","exclosure","BA",0,0
"2010","exclosure","DM",8,790.046736977302
"2010","exclosure","DO",0,0
"2010","exclosure","DS",0,0
"2010","exclosure","NA",2,445.666791662078
"2010","exclosure","OL",4,297.621387592606
"2010","exclosure","OT",7,442.808667658381
"2010","exclosure","PB",8,656.384647020031
"2010","exclosure","PE",0,0
"2010","exclosure","PF",3,88.6983218556022
"2010","exclosure","PH",0,0
"2010","exclosure","PI",0,0
"2010","exclosure","PL",0,0
"2010","exclosure","PM",0,0
"2010","exclosure","PP",102,5035.42665219863
"2010","exclosure","RF",0,0
"2010","exclosure","RM",0,0
"2010","exclosure","RO",0,0
"2010","exclosure","SF",0,0
"2010","exclosure","SH",0,0
"2010","exclosure","SO",0,0
"2010","removal","BA",0,0
"2010","removal","DM",0,0
"2010","removal","DO",1,105.444011915076
"2010","removal","DS",0,0
"2010","removal","NA",1,245.100940013089
"2010","removal","OL",3,247.178966148316
"2010","removal","OT",3,179.389712320047
"2010","removal","PB",1,88.7995411482622
"2010","removal","PE",0,0
"2010","removal","PF",2,59.0635753407928
"2010","removal","PH",0,0
"2010","removal","PI",0,0
"2010","removal","PL",0,0
"2010","removal","PM",0,0
"2010","removal","PP",16,818.298949520624
"2010","removal","RF",0,0
"2010","removal","RM",0,0
"2010","removal","RO",0,0
"2010","removal","SF",0,0
"2010","removal","SH",0,0
"2010","removal","SO",0,0
"2011","control","BA",0,0
"2011","control","DM",181,17258.5942651144
"2011","control","DO",23,2288.59774654615
"2011","control","DS",0,0
"2011","control","NA",0,0
"2011","control","OL",2,158.432469450437
"2011","control","OT",13,808.112741078098
"2011","control","PB",3,175.038146024613
"2011","control","PE",1,69.259729318276
"2011","control","PF",3,91.1294359737323
"2011","control","PH",0,0
"2011","control","PI",0,0
"2011","control","PL",0,0
"2011","control","PM",0,0
"2011","control","PP",371,17804.7268639031
"2011","control","RF",0,0
"2011","control","RM",0,0
"2011","control","RO",0,0
"2011","control","SF",0,0
"2011","control","SH",0,0
"2011","control","SO",0,0
"2011","exclosure","BA",0,0
"2011","exclosure","DM",0,0
"2011","exclosure","DO",0,0
"2011","exclosure","DS",0,0
"2011","exclosure","NA",0,0
"2011","exclosure","OL",1,57.8001914615828
"2011","exclosure","OT",7,357.434732697268
"2011","exclosure","PB",5,461.223019995881
"2011","exclosure","PE",2,111.636633917485
"2011","exclosure","PF",1,24.4870121320489
"2011","exclosure","PH",0,0
"2011","exclosure","PI",0,0
"2011","exclosure","PL",0,0
"2011","exclosure","PM",0,0
"2011","exclosure","PP",431,21317.1501219544
"2011","exclosure","RF",0,0
"2011","exclosure","RM",0,0
"2011","exclosure","RO",0,0
"2011","exclosure","SF",0,0
"2011","exclosure","SH",0,0
"2011","exclosure","SO",0,0
"2011","removal","BA",0,0
"2011","removal","DM",0,0
"2011","removal","DO",4,341.321888927344
"2011","removal","DS",0,0
"2011","removal","NA",0,0
"2011","removal","OL",0,0
"2011","removal","OT",5,312.050885702434
"2011","removal","PB",0,0
"2011","removal","PE",2,121.416325421452
"2011","removal","PF",0,0
"2011","removal","PH",0,0
"2011","removal","PI",0,0
"2011","removal","PL",0,0
"2011","removal","PM",0,0
"2011","removal","PP",67,3390.23592957297
"2011","removal","RF",0,0
"2011","removal","RM",0,0
"2011","removal","RO",0,0
"2011","removal","SF",0,0
"2011","removal","SH",0,0
"2011","removal","SO",0,0
"2012","control","BA",0,0
"2012","control","DM",469,44244.4883685364
"2012","control","DO",18,1978.07022451523
"2012","control","DS",0,0
"2012","control","NA",4,944.997526162273
"2012","control","OL",31,2030.70955771466
"2012","control","OT",32,1895.72822554776
"2012","control","PB",44,3214.497131275
"2012","control","PE",34,2003.45093677722
"2012","control","PF",19,550.724319330415
"2012","control","PH",0,0
"2012","control","PI",0,0
"2012","control","PL",0,0
"2012","control","PM",0,0
"2012","control","PP",603,29646.7191598548
"2012","control","RF",0,0
"2012","control","RM",3,105.422216407089
"2012","control","RO",2,68.7363989346338
"2012","control","SF",0,0
"2012","control","SH",0,0
"2012","control","SO",0,0
"2012","exclosure","BA",0,0
"2012","exclosure","DM",10,957.003333159905
"2012","exclosure","DO",3,319.230010576629
"2012","exclosure","DS",0,0
"2012","exclosure","NA",0,0
"2012","exclosure","OL",9,495.78056195975
"2012","exclosure","OT",14,748.886308981664
"2012","exclosure","PB",101,7515.96888738078
"2012","exclosure","PE",26,1443.04299459765
"2012","exclosure","PF",24,663.362669226601
"2012","exclosure","PH",0,0
"2012","exclosure","PI",0,0
"2012","exclosure","PL",0,0
"2012","exclosure","PM",0,0
"2012","exclosure","PP",554,26796.6819898028
"2012","exclosure","RF",0,0
"2012","exclosure","RM",2,77.1008756891531
"2012","exclosure","RO",0,0
"2012","exclosure","SF",0,0
"2012","exclosure","SH",0,0
"2012","exclosure","SO",0,0
"2012","removal","BA",0,0
"2012","removal","DM",29,2879.44801559423
"2012","removal","DO",17,1792.38466376439
"2012","removal","DS",0,0
"2012","removal","NA",0,0
"2012","removal","OL",10,646.330699877837
"2012","removal","OT",12,734.911711546284
"2012","removal","PB",6,468.9229555795
"2012","removal","PE",29,1684.43440522322
"2012","removal","PF",0,0
"2012","removal","PH",0,0
"2012","removal","PI",0,0
"2012","removal","PL",0,0
"2012","removal","PM",0,0
"2012","removal","PP",115,5661.41851438294
"2012","removal","RF",0,0
"2012","removal","RM",1,31.9972214033309
"2012","removal","RO",0,0
"2012","removal","SF",0,0
"2012","removal","SH",0,0
"2012","removal","SO",0,0
"2013","control","BA",2,63.9343067525176
"2013","control","DM",430,41624.4378809472
"2013","control","DO",31,3335.20369406138
"2013","control","DS",0,0
"2013","control","NA",4,1047.81285045276
"2013","control","OL",19,1182.04769822704
"2013","control","OT",18,1130.9957871402
"2013","control","PB",34,2766.60824421512
"2013","control","PE",20,1191.42897310207
"2013","control","PF",3,88.5009073422407
"2013","control","PH",0,0
"2013","control","PI",0,0
"2013","control","PL",0,0
"2013","control","PM",0,0
"2013","control","PP",275,13825.5098252689
"2013","control","RF",0,0
"2013","control","RM",1,38.9555894891111
"2013","control","RO",1,31.9972214033309
"2013","control","SF",0,0
"2013","control","SH",0,0
"2013","control","SO",0,0
"2013","exclosure","BA",0,0
"2013","exclosure","DM",17,1654.58205744658
"2013","exclosure","DO",4,436.998519201092
"2013","exclosure","DS",0,0
"2013","exclosure","NA",0,0
"2013","exclosure","OL",5,311.748151069587
"2013","exclosure","OT",3,183.050584878481
"2013","exclosure","PB",73,5906.2659464403
"2013","exclosure","PE",23,1358.58431853526
"2013","exclosure","PF",21,612.757844598854
"2013","exclosure","PH",0,0
"2013","exclosure","PI",0,0
"2013","exclosure","PL",0,0
"2013","exclosure","PM",0,0
"2013","exclosure","PP",254,12505.568931965
"2013","exclosure","RF",0,0
"2013","exclosure","RM",1,31.9972214033309
"2013","exclosure","RO",0,0
"2013","exclosure","SF",0,0
"2013","exclosure","SH",0,0
"2013","exclosure","SO",0,0
"2013","removal","BA",0,0
"2013","removal","DM",11,1112.59576342977
"2013","removal","DO",11,1259.8991242155
"2013","removal","DS",0,0
"2013","removal","NA",0,0
"2013","removal","OL",9,506.806457829222
"2013","removal","OT",4,238.768702725118
"2013","removal","PB",4,300.656579691257
"2013","removal","PE",25,1634.37095626631
"2013","removal","PF",0,0
"2013","removal","PH",0,0
"2013","removal","PI",0,0
"2013","removal","PL",0,0
"2013","removal","PM",0,0
"2013","removal","PP",50,2564.3627552559
"2013","removal","RF",0,0
"2013","removal","RM",2,59.1322145704015
"2013","removal","RO",0,0
"2013","removal","SF",0,0
"2013","removal","SH",0,0
"2013","removal","SO",0,0
"2014","control","BA",5,173.455949628458
"2014","control","DM",506,50683.4924424954
"2014","control","DO",120,13445.2350072945
"2014","control","DS",0,0
"2014","control","NA",9,2427.74480883003
"2014","control","OL",21,1524.40401297334
"2014","control","OT",37,2352.14297585133
"2014","control","PB",46,3676.36696641358
"2014","control","PE",32,1992.9379058744
"2014","control","PF",0,0
"2014","control","PH",1,78.3425532205783
"2014","control","PI",0,0
"2014","control","PL",0,0
"2014","control","PM",0,0
"2014","control","PP",598,29969.2620326264
"2014","control","RF",0,0
"2014","control","RM",15,532.765740699761
"2014","control","RO",0,0
"2014","control","SF",6,827.669071841052
"2014","control","SH",1,226.603413493298
"2014","control","SO",0,0
"2014","exclosure","BA",3,82.2191889714464
"2014","exclosure","DM",20,1958.19946550255
"2014","exclosure","DO",1,122.666423824197
"2014","exclosure","DS",0,0
"2014","exclosure","NA",0,0
"2014","exclosure","OL",0,0
"2014","exclosure","OT",18,1099.0492623778
"2014","exclosure","PB",160,12307.3510645352
"2014","exclosure","PE",62,3803.80919102973
"2014","exclosure","PF",7,193.954417074043
"2014","exclosure","PH",0,0
"2014","exclosure","PI",0,0
"2014","exclosure","PL",0,0
"2014","exclosure","PM",0,0
"2014","exclosure","PP",500,25023.2169046285
"2014","exclosure","RF",0,0
"2014","exclosure","RM",9,353.94465817124
"2014","exclosure","RO",4,144.377805896201
"2014","exclosure","SF",1,125.720480879001
"2014","exclosure","SH",1,81.8772598057385
"2014","exclosure","SO",0,0
"2014","removal","BA",0,0
"2014","removal","DM",11,1068.07983107998
"2014","removal","DO",3,360.290295047398
"2014","removal","DS",0,0
"2014","removal","NA",0,0
"2014","removal","OL",4,302.191497501578
"2014","removal","OT",4,240.785536977696
"2014","removal","PB",3,236.088324170033
"2014","removal","PE",90,5438.27904867544
"2014","removal","PF",1,27.0663539374619
"2014","removal","PH",0,0
"2014","removal","PI",0,0
"2014","removal","PL",0,0
"2014","removal","PM",0,0
"2014","removal","PP",62,3224.42549673451
"2014","removal","RF",0,0
"2014","removal","RM",15,553.880688996721
"2014","removal","RO",1,38.9555894891111
"2014","removal","SF",0,0
"2014","removal","SH",0,0
"2014","removal","SO",0,0
"2015","control","BA",80,2552.17682797304
"2015","control","DM",468,47196.4075422271
"2015","control","DO",162,17903.0778839238
"2015","control","DS",0,0
"2015","control","NA",7,1917.81995229103
"2015","control","OL",70,5201.9148626611
"2015","control","OT",72,4746.52598158245
"2015","control","PB",38,3172.40130867768
"2015","control","PE",80,4809.93666930614
"2015","control","PF",17,516.944454814223
"2015","control","PH",0,0
"2015","control","PI",0,0
"2015","control","PL",0,0
"2015","control","PM",6,363.517269858604
"2015","control","PP",620,32187.9000943079
"2015","control","RF",0,0
"2015","control","RM",103,3777.62418515211
"2015","control","RO",9,320.447004985388
"2015","control","SF",34,5225.66077077542
"2015","control","SH",21,3542.72165322118
"2015","control","SO",0,0
"2015","exclosure","BA",76,2428.3273239416
"2015","exclosure","DM",25,2563.78675991755
"2015","exclosure","DO",11,1177.509587182
"2015","exclosure","DS",0,0
"2015","exclosure","NA",10,2370.60076321019
"2015","exclosure","OL",27,2060.01122142864
"2015","exclosure","OT",65,4082.64931949693
"2015","exclosure","PB",115,9970.78819195238
"2015","exclosure","PE",66,3879.0229765111
"2015","exclosure","PF",45,1280.66927634456
"2015","exclosure","PH",0,0
"2015","exclosure","PI",0,0
"2015","exclosure","PL",0,0
"2015","exclosure","PM",17,1010.26510135732
"2015","exclosure","PP",508,26696.7894075885
"2015","exclosure","RF",0,0
"2015","exclosure","RM",112,4088.22570013843
"2015","exclosure","RO",20,757.029997296174
"2015","exclosure","SF",52,6973.75352605593
"2015","exclosure","SH",33,5360.26171646693
"2015","exclosure","SO",0,0
"2015","removal","BA",36,1125.09121706488
"2015","removal","DM",37,3801.3836846771
"2015","removal","DO",25,2660.40405251746
"2015","removal","DS",0,0
"2015","removal","NA",1,231.583862534442
"2015","removal","OL",14,1085.32262556928
"2015","removal","OT",51,3187.65261872579
"2015","removal","PB",4,283.909246807353
"2015","removal","PE",96,5788.15453236408
"2015","removal","PF",6,189.423439018102
"2015","removal","PH",0,0
"2015","removal","PI",0,0
"2015","removal","PL",3,175.270305866718
"2015","removal","PM",17,932.726082834621
"2015","removal","PP",153,7740.73459619665
"2015","removal","RF",0,0
"2015","removal","RM",73,2674.08692530581
"2015","removal","RO",7,251.855092159624
"2015","removal","SF",7,919.840286991201
"2015","removal","SH",6,1110.26945430331
"2015","removal","SO",0,0
"2016","control","BA",3,103.856775133188
"2016","control","DM",358,35260.6798890061
"2016","control","DO",119,12808.4182117888
"2016","control","DS",6,1008.47301382814
"2016","control","NA",9,2294.16382582642
"2016","control","OL",12,946.079628748175
"2016","control","OT",16,1019.36972756936
"2016","control","PB",1,88.7995411482622
"2016","control","PE",18,1005.41026757228
"2016","control","PF",0,0
"2016","control","PH",0,0
"2016","control","PI",0,0
"2016","control","PL",0,0
"2016","control","PM",0,0
"2016","control","PP",198,9949.4852307686
"2016","control","RF",0,0
"2016","control","RM",13,398.313308935619
"2016","control","RO",1,27.0663539374619
"2016","control","SF",3,427.329404412363
"2016","control","SH",2,217.740056348483
"2016","control","SO",0,0
"2016","exclosure","BA",9,241.784641127788
"2016","exclosure","DM",3,297.994340573217
"2016","exclosure","DO",4,427.688269259549
"2016","exclosure","DS",0,0
"2016","exclosure","NA",12,3034.90742195894
"2016","exclosure","OL",6,453.570498441869
"2016","exclosure","OT",19,1165.87955629185
"2016","exclosure","PB",40,2964.69475685245
"2016","exclosure","PE",11,620.2801972685
"2016","exclosure","PF",14,381.200892327249
"2016","exclosure","PH",0,0
"2016","exclosure","PI",0,0
"2016","exclosure","PL",0,0
"2016","exclosure","PM",6,353.964407890042
"2016","exclosure","PP",230,11633.5575695006
"2016","exclosure","RF",0,0
"2016","exclosure","RM",27,819.682003103729
"2016","exclosure","RO",4,95.1804012274463
"2016","exclosure","SF",0,0
"2016","exclosure","SH",0,0
"2016","exclosure","SO",0,0
"2016","removal","BA",5,130.173086076484
"2016","removal","DM",22,2189.87241595233
"2016","removal","DO",1,116.480516210362
"2016","removal","DS",0,0
"2016","removal","NA",2,531.020441003085
"2016","removal","OL",2,156.671614805263
"2016","removal","OT",3,188.812475624749
"2016","removal","PB",0,0
"2016","removal","PE",20,1100.81489768207
"2016","removal","PF",0,0
"2016","removal","PH",0,0
"2016","removal","PI",0,0
"2016","removal","PL",1,51.7818386467049
"2016","removal","PM",12,700.694695073467
"2016","removal","PP",41,2016.3082906624
"2016","removal","RF",1,36.6858174724557
"2016","removal","RM",22,647.186180120315
"2016","removal","RO",0,0
"2016","removal","SF",1,133.250353064399
"2016","removal","SH",0,0
"2016","removal","SO",0,0
"2017","control","BA",0,0
"2017","control","DM",420,41498.6309539251
"2017","control","DO",102,11240.4887977482
"2017","control","DS",5,985.163403598328
"2017","control","NA",22,5908.23621846937
"2017","control","OL",5,354.438604291315
"2017","control","OT",72,4596.02945935012
"2017","control","PB",0,0
"2017","control","PE",28,1639.87177807408
"2017","control","PF",0,0
"2017","control","PH",0,0
"2017","control","PI",0,0
"2017","control","PL",3,188.635713363729
"2017","control","PM",3,173.198164068157
"2017","control","PP",318,15659.3386357653
"2017","control","RF",1,31.9972214033309
"2017","control","RM",10,364.151326597769
"2017","control","RO",3,85.9215655368277
"2017","control","SF",0,0
"2017","control","SH",8,1474.34279310201
"2017","control","SO",0,0
"2017","exclosure","BA",0,0
"2017","exclosure","DM",6,562.649656069091
"2017","exclosure","DO",1,90.5018089336904
"2017","exclosure","DS",0,0
"2017","exclosure","NA",21,5668.92725763145
"2017","exclosure","OL",2,144.013574499712
"2017","exclosure","OT",38,2287.6267953166
"2017","exclosure","PB",36,2759.7839951268
"2017","exclosure","PE",21,1226.8268682667
"2017","exclosure","PF",3,83.6988151601246
"2017","exclosure","PH",5,369.271111976154
"2017","exclosure","PI",0,0
"2017","exclosure","PL",7,471.534281934742
"2017","exclosure","PM",5,332.63452325079
"2017","exclosure","PP",390,19732.0367186028
"2017","exclosure","RF",1,39.8790282962454
"2017","exclosure","RM",6,235.873468766707
"2017","exclosure","RO",5,157.151379400305
"2017","exclosure","SF",0,0
"2017","exclosure","SH",4,583.456217901796
"2017","exclosure","SO",0,0
"2017","removal","BA",0,0
"2017","removal","DM",49,4902.87177487623
"2017","removal","DO",24,2574.79870333191
"2017","removal","DS",0,0
"2017","removal","NA",5,1342.78787735384
"2017","removal","OL",0,0
"2017","removal","OT",35,2172.59538836142
"2017","removal","PB",2,134.792300406594
"2017","removal","PE",21,1154.78218307987
"2017","removal","PF",0,0
"2017","removal","PH",2,128.75620895058
"2017","removal","PI",0,0
"2017","removal","PL",7,475.432391729675
"2017","removal","PM",4,230.60188095516
"2017","removal","PP",80,3867.41365283973
"2017","removal","RF",1,41.1820814442282
"2017","removal","RM",19,703.019996106868
"2017","removal","RO",1,41.1820814442282
"2017","removal","SF",0,0
"2017","removal","SH",3,393.987860208441
"2017","removal","SO",0,0
"2018","control","BA",0,0
"2018","control","DM",238,23267.790087889
"2018","control","DO",11,1172.79928147333
"2018","control","DS",6,1112.93644711686
"2018","control","NA",5,1393.89145477175
"2018","control","OL",2,126.764747328426
"2018","control","OT",38,2363.34675623418
"2018","control","PB",0,0
"2018","control","PE",11,624.375018090498
"2018","control","PF",0,0
"2018","control","PH",0,0
"2018","control","PI",0,0
"2018","control","PL",0,0
"2018","control","PM",0,0
"2018","control","PP",186,9026.359787573
"2018","control","RF",0,0
"2018","control","RM",0,0
"2018","control","RO",0,0
"2018","control","SF",0,0
"2018","control","SH",1,169.025853231611
"2018","control","SO",0,0
"2018","exclosure","BA",0,0
"2018","exclosure","DM",0,0
"2018","exclosure","DO",0,0
"2018","exclosure","DS",0,0
"2018","exclosure","NA",2,484.327179444784
"2018","exclosure","OL",0,0
"2018","exclosure","OT",22,1345.91826259792
"2018","exclosure","PB",39,2788.25410509006
"2018","exclosure","PE",5,262.863050232701
"2018","exclosure","PF",0,0
"2018","exclosure","PH",0,0
"2018","exclosure","PI",0,0
"2018","exclosure","PL",0,0
"2018","exclosure","PM",0,0
"2018","exclosure","PP",203,9576.43275697466
"2018","exclosure","RF",0,0
"2018","exclosure","RM",0,0
"2018","exclosure","RO",0,0
"2018","exclosure","SF",0,0
"2018","exclosure","SH",0,0
"2018","exclosure","SO",0,0
"2018","removal","BA",0,0
"2018","removal","DM",30,2820.18751605357
"2018","removal","DO",0,0
"2018","removal","DS",0,0
"2018","removal","NA",2,400.725207602069
"2018","removal","OL",0,0
"2018","removal","OT",17,1047.03827463325
"2018","removal","PB",1,72.9378919918372
"2018","removal","PE",9,504.896446055018
"2018","removal","PF",0,0
"2018","removal","PH",0,0
"2018","removal","PI",0,0
"2018","removal","PL",0,0
"2018","removal","PM",1,51.7818386467049
"2018","removal","PP",66,3099.74456344782
"2018","removal","RF",0,0
"2018","removal","RM",0,0
"2018","removal","RO",0,0
"2018","removal","SF",0,0
"2018","removal","SH",0,0
"2018","removal","SO",0,0
