"currency","identifier","row","year","mean_ichange_proportional","lower_ichange_proportional","upper_ichange_proportional","k"
"scaled_energy","bbs_rtrg_11_45",18,1995,0.00131343840819728,-0.00164942104454325,0.0046453335767737,5
"scaled_energy","bbs_rtrg_11_45",19,1996,-0.00666548957067329,-0.00997566387408465,-0.00313417829463318,5
"scaled_energy","bbs_rtrg_11_45",20,1997,-0.0137036373175461,-0.0169669539514639,-0.0101531246653645,5
"scaled_energy","bbs_rtrg_11_45",21,1998,-0.0194015543829577,-0.0226810236241633,-0.0156878662263108,5
"scaled_energy","bbs_rtrg_11_45",22,1999,-0.0234449769116274,-0.02681519603467,-0.0195250515192086,5
"scaled_energy","bbs_rtrg_11_45",23,2000,-0.0256180371952363,-0.0290516612456535,-0.0216477718551523,5
"scaled_energy","bbs_rtrg_11_45",24,2001,-0.0258135530006081,-0.0292603437979266,-0.022063872888802,5
"scaled_energy","bbs_rtrg_11_45",25,2002,-0.0240411732150061,-0.0274040095189246,-0.0205391112252588,5
"scaled_energy","bbs_rtrg_11_45",26,2005,-0.0433167502361731,-0.0519333596972422,-0.0339028846727589,5
"scaled_energy","bbs_rtrg_11_45",27,2007,0.00978049230326703,0.0056607930227693,0.014989423503944,5
"scaled_energy","bbs_rtrg_11_45",28,2010,0.0962112344931582,0.0884967867736894,0.104163205734475,5
"scaled_energy","bbs_rtrg_11_45",29,2012,0.121246463518536,0.11259575402014,0.129993839841571,5
"scaled_energy","bbs_rtrg_11_45",30,2013,0.0744643793458519,0.0692955806316353,0.0797016103476862,5
"scaled_energy","bbs_rtrg_11_45",31,2014,0.0833535878921375,0.0774330969072073,0.0891307917188334,5
"scaled_energy","bbs_rtrg_11_45",32,2015,0.0904773352524313,0.083917585249812,0.096680935443873,5
"scaled_energy","bbs_rtrg_11_45",33,2016,0.0955409940578865,0.0885804608396412,0.102078525068408,5
"scaled_energy","bbs_rtrg_11_45",34,2017,0.09853046098473,0.0913479085637906,0.105267873551349,5
"scaled_energy","bbs_rtrg_11_45",35,2018,0.0997668678855651,0.0924901327623438,0.106586215126944,5
"abundance","bbs_rtrg_11_57",2,1982,0.00440718082359033,-0.026756755192378,0.0542119435282248,5
"abundance","bbs_rtrg_11_57",3,1983,0.00559655285412149,-0.0239280194802687,0.0520924503876418,5
"abundance","bbs_rtrg_11_57",4,1984,0.00784093898285136,-0.0182677369703821,0.0473676433096444,5
"abundance","bbs_rtrg_11_57",5,2002,-0.269747669720928,-0.334747827611723,-0.207223786286586,5
"abundance","bbs_rtrg_11_57",6,2003,-0.0970974054340031,-0.112298261403894,-0.082199017549169,5
"abundance","bbs_rtrg_11_57",7,2011,-0.475934915615613,-0.534962731691764,-0.415016249427677,5
"abundance","bbs_rtrg_11_57",8,2015,0.435355901295578,0.361268548225123,0.506268178076937,5
"abundance","bbs_rtrg_11_57",9,2016,0.179687835213279,0.150138969068285,0.205003117221939,5
"abundance","bbs_rtrg_11_57",10,2017,0.200428301200329,0.166978821920871,0.229235137242763,5
"abundance","bbs_rtrg_11_57",11,2018,0.209992500864836,0.174719646096354,0.240607051585948,5
"scaled_energy","bbs_rtrg_11_57",2,1982,0.0162883167734652,-0.0204005352113108,0.0507021224768075,5
"scaled_energy","bbs_rtrg_11_57",3,1983,0.0160887927895067,-0.0185423293921061,0.0483526619824572,5
"scaled_energy","bbs_rtrg_11_57",4,1984,0.0155583678733104,-0.0147901620977326,0.0434105152831314,5
"scaled_energy","bbs_rtrg_11_57",5,2002,-0.179913494167859,-0.253443241214395,-0.0835264037324193,5
"scaled_energy","bbs_rtrg_11_57",6,2003,-0.056658999316606,-0.0693756116381153,-0.0412365992720747,5
"scaled_energy","bbs_rtrg_11_57",7,2011,-0.312603475442757,-0.373837612050068,-0.245485447790263,5
"scaled_energy","bbs_rtrg_11_57",8,2015,0.163022652558367,0.0971678992694447,0.222896035921053,5
"scaled_energy","bbs_rtrg_11_57",9,2016,0.0770737301632699,0.0523060773821246,0.100562178551357,5
"scaled_energy","bbs_rtrg_11_57",10,2017,0.0861727485486124,0.0586059566851969,0.112452706340297,5
"scaled_energy","bbs_rtrg_11_57",11,2018,0.0903259711237046,0.0614572020163194,0.117899398626317,5
"abundance","bbs_rtrg_11_6",2,1989,-0.0535040262035863,-0.0803834039315237,-0.0192446214840447,5
"abundance","bbs_rtrg_11_6",3,1990,-0.0421514814623537,-0.0666736524274593,-0.0110132807866057,5
"abundance","bbs_rtrg_11_6",4,1991,-0.0186030262838553,-0.0387871114290342,0.00397570991210531,5
"abundance","bbs_rtrg_11_6",5,1992,0.0134129040872763,-0.000404056986093245,0.03203162787381,5
"abundance","bbs_rtrg_11_6",6,1995,0.213487636166195,0.155978554507843,0.276596733490664,5
"abundance","bbs_rtrg_11_6",7,1996,0.0872435757647,0.0676009281225189,0.10879397809622,5
"abundance","bbs_rtrg_11_6",8,2005,0.30757739599492,0.223482367568197,0.392090604606223,5
"abundance","bbs_rtrg_11_6",9,2006,-0.0581032270142102,-0.074894941998102,-0.0424852445643365,5
"abundance","bbs_rtrg_11_6",10,2007,-0.0735117345502592,-0.090206452003663,-0.0556260560768531,5
"abundance","bbs_rtrg_11_6",11,2010,-0.213983778732242,-0.242513487941246,-0.177153118499055,5
"abundance","bbs_rtrg_11_6",12,2014,-0.160908764592776,-0.229359684933887,-0.0934421469077339,5
"scaled_energy","bbs_rtrg_11_6",2,1989,0.0936871246341191,0.059464268146502,0.123346575104809,5
"scaled_energy","bbs_rtrg_11_6",3,1990,0.0910471967755099,0.0606696667934443,0.11700195486952,5
"scaled_energy","bbs_rtrg_11_6",4,1991,0.0851115914993796,0.0610244582012192,0.103100054281122,5
"scaled_energy","bbs_rtrg_11_6",5,1992,0.0759811989591854,0.058679501434858,0.088734604077521,5
"scaled_energy","bbs_rtrg_11_6",6,1995,0.163441729088247,0.11790635531225,0.218061318819499,5
"scaled_energy","bbs_rtrg_11_6",7,1996,0.0245752251633231,0.00936086993182316,0.0420973598012362,5
"scaled_energy","bbs_rtrg_11_6",8,2005,-0.169432275395205,-0.211775394735986,-0.112406254160208,5
"scaled_energy","bbs_rtrg_11_6",9,2006,-0.0351701372524692,-0.0512686759461565,-0.0206110503714731,5
"scaled_energy","bbs_rtrg_11_6",10,2007,-0.0331940283196251,-0.0495907541401624,-0.0168734473589597,5
"scaled_energy","bbs_rtrg_11_6",11,2010,-0.0860106798406217,-0.129034473277945,-0.0459969438012643,5
"scaled_energy","bbs_rtrg_11_6",12,2014,-0.101616695898801,-0.176906026460952,-0.0259288664207459,5
"abundance","bbs_rtrg_11_65",2,1971,-0.148280833609419,-0.166965214405883,-0.126337556328789,5
"abundance","bbs_rtrg_11_65",3,1972,-0.0489518408015017,-0.0556809297179555,-0.0413711640344682,5
"abundance","bbs_rtrg_11_65",4,1973,-0.0460300750756266,-0.0525643721476298,-0.0389575960830512,5
"abundance","bbs_rtrg_11_65",5,1974,-0.0421194003781692,-0.0483485402141296,-0.035715126752806,5
"abundance","bbs_rtrg_11_65",6,1975,-0.037204402317844,-0.0430279781056757,-0.0314902936252045,5
"abundance","bbs_rtrg_11_65",7,1976,-0.0313519304163389,-0.0366087784831671,-0.0263253447016864,5
"abundance","bbs_rtrg_11_65",8,1977,-0.0246968349561205,-0.029250214497104,-0.020357375354821,5
"abundance","bbs_rtrg_11_65",9,1978,-0.0174281772976082,-0.0213020840855782,-0.0134834782633475,5
"abundance","bbs_rtrg_11_65",10,1979,-0.00977556966572572,-0.0130269928336559,-0.00593882605549735,5
"abundance","bbs_rtrg_11_65",11,1980,-0.00199540103475169,-0.00492836645700462,0.0015196583847886,5
"abundance","bbs_rtrg_11_65",12,1981,0.00564312142959422,0.00285044429404671,0.00930088566259291,5
"abundance","bbs_rtrg_11_65",13,1982,0.0128719756195801,0.00975457642130407,0.0164937695979165,5
"abundance","bbs_rtrg_11_65",14,1983,0.0194380210125159,0.0157689945796226,0.0229134545827006,5
"abundance","bbs_rtrg_11_65",15,1984,0.0251158596707613,0.0210345785250207,0.0291515671661381,5
"abundance","bbs_rtrg_11_65",16,1985,0.0297192212296053,0.0253859117413365,0.0342430926963534,5
"abundance","bbs_rtrg_11_65",17,1986,0.033110207867844,0.0286173672746981,0.0379104700829896,5
"abundance","bbs_rtrg_11_65",18,1987,0.0352058089409464,0.0306991906427096,0.0398750931588557,5
"abundance","bbs_rtrg_11_65",19,1988,0.0359812589591273,0.0318069601112735,0.0402245240864674,5
"abundance","bbs_rtrg_11_65",20,1989,0.0354700445598245,0.031501717823896,0.0393013653641316,5
"abundance","bbs_rtrg_11_65",21,1990,0.033760632017049,0.0301375764986977,0.0370636658523258,5
"abundance","bbs_rtrg_11_65",22,1991,0.0309902473363344,0.0275774808125612,0.0339457627847928,5
"abundance","bbs_rtrg_11_65",23,1992,0.027336259082647,0.0236688842000879,0.0300476609252508,5
"abundance","bbs_rtrg_11_65",24,1993,0.0230058619238023,0.0192827494655662,0.0257436693140042,5
"abundance","bbs_rtrg_11_65",25,1994,0.0182248223153199,0.0142429437338989,0.0215160814667428,5
"abundance","bbs_rtrg_11_65",26,1995,0.013226027742877,0.00926257958406006,0.0166559279300637,5
"abundance","bbs_rtrg_11_65",27,1996,0.00823849160841262,0.00443218981016799,0.0120308823008805,5
"abundance","bbs_rtrg_11_65",28,1997,0.00347733026599231,-0.000334785428777559,0.00748002568495677,5
"abundance","bbs_rtrg_11_65",29,1998,-0.000864926453350426,-0.00509550877203913,0.00337015371264038,5
"abundance","bbs_rtrg_11_65",30,1999,-0.0046254795029385,-0.008947996845682,-0.000319199663269219,5
"abundance","bbs_rtrg_11_65",31,2000,-0.00767677228485896,-0.0120605654829903,-0.00346196456397734,5
"abundance","bbs_rtrg_11_65",32,2001,-0.00993036930798061,-0.0142706156692634,-0.00579203771023699,5
"abundance","bbs_rtrg_11_65",33,2002,-0.0113392470987193,-0.0154238857608295,-0.00779061184043649,5
"abundance","bbs_rtrg_11_65",34,2003,-0.0118985504357402,-0.0154705909451355,-0.00907701943415468,5
"abundance","bbs_rtrg_11_65",35,2004,-0.0116448461755841,-0.0146333944087828,-0.00876749925204296,5
"abundance","bbs_rtrg_11_65",36,2005,-0.0106538705763245,-0.0133090809914357,-0.00755613887206234,5
"abundance","bbs_rtrg_11_65",37,2006,-0.00903672892077415,-0.0119069701209143,-0.0057518267687558,5
"abundance","bbs_rtrg_11_65",38,2007,-0.00693448290044477,-0.0102963047422235,-0.0029538403377351,5
"abundance","bbs_rtrg_11_65",39,2008,-0.00451106383673214,-0.00861004867291623,-0.000121292641413632,5
"abundance","bbs_rtrg_11_65",40,2009,-0.00194448627219261,-0.00673066073599069,0.0033013410500662,5
"abundance","bbs_rtrg_11_65",41,2010,0.000583591516167363,-0.00487415176385113,0.00676153629234736,5
"abundance","bbs_rtrg_11_65",42,2012,0.00779915957479154,-0.00529797046550231,0.0225496857945306,5
"abundance","bbs_rtrg_11_65",43,2015,0.0226413008925507,-0.000608660468984102,0.048718357314058,5
"abundance","bbs_rtrg_11_65",44,2016,0.00864095729226418,0.000602098007350973,0.0175248846275738,5
"scaled_energy","bbs_rtrg_11_65",2,1971,-0.110851188979429,-0.133113727527417,-0.0896144568777538,5
"scaled_energy","bbs_rtrg_11_65",3,1972,-0.0359791418838516,-0.0438291147352732,-0.028731830928206,5
"scaled_energy","bbs_rtrg_11_65",4,1973,-0.0337162117977297,-0.0413501295788354,-0.0268051204659856,5
"scaled_energy","bbs_rtrg_11_65",5,1974,-0.0306807763262246,-0.0379871323407421,-0.0242188892739344,5
"scaled_energy","bbs_rtrg_11_65",6,1975,-0.0268570008114082,-0.0336136873600033,-0.02095874805591,5
"scaled_energy","bbs_rtrg_11_65",7,1976,-0.0222931004347786,-0.0283538934579596,-0.0171862207820376,5
"scaled_energy","bbs_rtrg_11_65",8,1977,-0.0170902956141711,-0.0223520872106728,-0.0128757032706683,5
"scaled_energy","bbs_rtrg_11_65",9,1978,-0.0113920646746531,-0.0159331617058479,-0.00790916867736041,5
"scaled_energy","bbs_rtrg_11_65",10,1979,-0.00537352341322706,-0.00941806570767315,-0.00238499142401261,5
"scaled_energy","bbs_rtrg_11_65",11,1980,0.000769177849132373,-0.00295424380086932,0.00343460360443654,5
"scaled_energy","bbs_rtrg_11_65",12,1981,0.00682944757695218,0.00345905018554331,0.00971645662413272,5
"scaled_energy","bbs_rtrg_11_65",13,1982,0.0126007227174181,0.00938909640514488,0.0162044767338986,5
"scaled_energy","bbs_rtrg_11_65",14,1983,0.017886579509735,0.0145035211645272,0.0218896243720179,5
"scaled_energy","bbs_rtrg_11_65",15,1984,0.0225101494325312,0.0187506683642883,0.0267506475216068,5
"scaled_energy","bbs_rtrg_11_65",16,1985,0.0263224415971694,0.0224611311728978,0.0307488796337728,5
"scaled_energy","bbs_rtrg_11_65",17,1986,0.029209160450417,0.0250785159762588,0.033784786946529,5
"scaled_energy","bbs_rtrg_11_65",18,1987,0.031095650561721,0.0269952582648318,0.035689881532887,5
"scaled_energy","bbs_rtrg_11_65",19,1988,0.0319496952176257,0.0282307589058504,0.0363743962429391,5
"scaled_energy","bbs_rtrg_11_65",20,1989,0.0317820310306913,0.0282937404153858,0.0358701236430161,5
"scaled_energy","bbs_rtrg_11_65",21,1990,0.0306445989124979,0.0272640324642569,0.0344212343825471,5
"scaled_energy","bbs_rtrg_11_65",22,1991,0.0286267113818187,0.0255658471590134,0.032291191337551,5
"scaled_energy","bbs_rtrg_11_65",23,1992,0.0258494565386946,0.0230850925879159,0.0292428982018406,5
"scaled_energy","bbs_rtrg_11_65",24,1993,0.0224587633877941,0.0197666140767484,0.0255803087588829,5
"scaled_energy","bbs_rtrg_11_65",25,1994,0.0186176114015305,0.0159071103438005,0.0220031741480784,5
"scaled_energy","bbs_rtrg_11_65",26,1995,0.0144978768980453,0.0115224932694811,0.0182577829222065,5
"scaled_energy","bbs_rtrg_11_65",27,1996,0.0102722749389953,0.0067289859977902,0.0138607512996475,5
"scaled_energy","bbs_rtrg_11_65",28,1997,0.00610678861114804,0.00213622335134608,0.0100995719168687,5
"scaled_energy","bbs_rtrg_11_65",29,1998,0.00215389143560899,-0.00199524865509425,0.00600440318703591,5
"scaled_energy","bbs_rtrg_11_65",30,1999,-0.00145322262863046,-0.00562163256381252,0.00236503587700067,5
"scaled_energy","bbs_rtrg_11_65",31,2000,-0.00460527130509536,-0.00863076220429789,-0.000877281716762412,5
"scaled_energy","bbs_rtrg_11_65",32,2001,-0.00722031626732724,-0.010944037032259,-0.00368258698256703,5
"scaled_energy","bbs_rtrg_11_65",33,2002,-0.00924598142213612,-0.0125673351914877,-0.00584624284196641,5
"scaled_energy","bbs_rtrg_11_65",34,2003,-0.0106604700695474,-0.0138401611955673,-0.00737393140925384,5
"scaled_energy","bbs_rtrg_11_65",35,2004,-0.0114724031161862,-0.0146981914332961,-0.00838564074181397,5
"scaled_energy","bbs_rtrg_11_65",36,2005,-0.0117194979199488,-0.0148999901533527,-0.0084896125959286,5
"scaled_energy","bbs_rtrg_11_65",37,2006,-0.011466100005758,-0.0153551057896706,-0.00765824875399473,5
"scaled_energy","bbs_rtrg_11_65",38,2007,-0.0107995751899482,-0.0149541518311341,-0.00678355670504015,5
"scaled_energy","bbs_rtrg_11_65",39,2008,-0.00982557398181324,-0.014747552633189,-0.00539378975676828,5
"scaled_energy","bbs_rtrg_11_65",40,2009,-0.00866219784468886,-0.0142563737271562,-0.00334992392960688,5
"scaled_energy","bbs_rtrg_11_65",41,2010,-0.00743312939449364,-0.0134404213816525,-0.00140402422293446,5
"scaled_energy","bbs_rtrg_11_65",42,2012,-0.0114520927739392,-0.0246901366049843,0.00177348638748431,5
"scaled_energy","bbs_rtrg_11_65",43,2015,-0.0114730550367034,-0.0341744852980248,0.0108653000256211,5
"scaled_energy","bbs_rtrg_11_65",44,2016,-0.00322809053141006,-0.0112221612494976,0.00450463161600106,5
"abundance","bbs_rtrg_11_68",2,1969,-0.0292147341318946,-0.0344258104174594,-0.0235089975522123,5
"abundance","bbs_rtrg_11_68",3,1970,-0.0290390086438147,-0.0342137115021297,-0.0233828812572621,5
"abundance","bbs_rtrg_11_68",4,1971,-0.0285957315695158,-0.0336801639834818,-0.0230629019737058,5
"abundance","bbs_rtrg_11_68",5,1972,-0.027802602593455,-0.0327329321756232,-0.0224865479974861,5
"abundance","bbs_rtrg_11_68",6,1973,-0.0266095554207608,-0.0313108753659315,-0.0216133015715974,5
"abundance","bbs_rtrg_11_68",7,1974,-0.0249954599813987,-0.0293909407690315,-0.0204227410586596,5
"abundance","bbs_rtrg_11_68",8,1975,-0.0229648630034988,-0.0268708631136975,-0.0189126214526995,5
"abundance","bbs_rtrg_11_68",9,1976,-0.0205447620545041,-0.0238693432107687,-0.0170969326938028,5
"abundance","bbs_rtrg_11_68",10,1977,-0.0177813977406611,-0.020595353958964,-0.015003840474341,5
"abundance","bbs_rtrg_11_68",11,1978,-0.0147370468013016,-0.0170208906994109,-0.0124370937856617,5
"abundance","bbs_rtrg_11_68",12,1979,-0.0114868040531477,-0.0138027894828973,-0.0093811753420482,5
"abundance","bbs_rtrg_11_68",13,1980,-0.00811535207054716,-0.0105335282584371,-0.00622943566204109,5
"abundance","bbs_rtrg_11_68",14,1982,-0.00606667320036609,-0.0105540879954622,-0.00194846304891712,5
"abundance","bbs_rtrg_11_68",15,1983,0.00191277746794414,-0.000695964644632182,0.00460274582165902,5
"abundance","bbs_rtrg_11_68",16,1984,0.00503132231250044,0.00207406694166766,0.00798833659355895,5
"abundance","bbs_rtrg_11_68",17,1985,0.00791022423424346,0.00479094596629589,0.0110138112563775,5
"abundance","bbs_rtrg_11_68",18,1986,0.0104726806436783,0.00714494770769821,0.0136159457631026,5
"abundance","bbs_rtrg_11_68",19,1988,0.0272377480382393,0.020310534087358,0.0333275641783651,5
"abundance","bbs_rtrg_11_68",20,1989,0.0157027868567142,0.0125463782924844,0.0186436573610335,5
"abundance","bbs_rtrg_11_68",21,1990,0.016538529592494,0.0135725870246364,0.0195422075064521,5
"abundance","bbs_rtrg_11_68",22,1991,0.0168954446973978,0.0142234345568399,0.0199803606668674,5
"abundance","bbs_rtrg_11_68",23,1992,0.0167754986574727,0.0143910507312817,0.0195918813374069,5
"abundance","bbs_rtrg_11_68",24,1993,0.016194295309734,0.0140072526269974,0.0190146530460668,5
"abundance","bbs_rtrg_11_68",25,1994,0.0151799775453679,0.0129367909304993,0.0180392666777018,5
"abundance","bbs_rtrg_11_68",26,1995,0.0137717537177618,0.0114964807906922,0.0169034816068787,5
"abundance","bbs_rtrg_11_68",27,1996,0.0120181266340338,0.0096643212894213,0.0153624272282206,5
"abundance","bbs_rtrg_11_68",28,1997,0.00997491153748221,0.00746040132723885,0.0134300367784247,5
"abundance","bbs_rtrg_11_68",29,1998,0.00770313247906821,0.00507269532166008,0.0112019101356671,5
"abundance","bbs_rtrg_11_68",30,1999,0.00526688426805785,0.00263534470453131,0.00893585566180302,5
"abundance","bbs_rtrg_11_68",31,2000,0.00273124055524582,4.13065605522034e-05,0.00643082779457882,5
"abundance","bbs_rtrg_11_68",32,2001,0.000160278595364508,-0.00262603512812947,0.00372120654641153,5
"abundance","bbs_rtrg_11_68",33,2002,-0.00238472095099662,-0.00516625796340102,0.000658464787873876,5
"abundance","bbs_rtrg_11_68",34,2003,-0.00484685400614956,-0.00760510000833525,-0.00221671777147912,5
"abundance","bbs_rtrg_11_68",35,2006,-0.0275565738782908,-0.0347589293182057,-0.0215645285522095,5
"abundance","bbs_rtrg_11_68",36,2007,-0.0131041497177665,-0.015199297308363,-0.0110562075828876,5
"abundance","bbs_rtrg_11_68",37,2008,-0.0147030068981863,-0.0171687486825361,-0.0122373855930344,5
"abundance","bbs_rtrg_11_68",38,2009,-0.0160921204009789,-0.0190035952084462,-0.0132835700475467,5
"abundance","bbs_rtrg_11_68",39,2010,-0.0172669880004706,-0.0206466692065313,-0.014128852205958,5
"abundance","bbs_rtrg_11_68",40,2011,-0.0182307139055968,-0.0221229553991837,-0.0145534564995682,5
"abundance","bbs_rtrg_11_68",41,2012,-0.0189933293434274,-0.0236573362001264,-0.0148280686481838,5
"abundance","bbs_rtrg_11_68",42,2013,-0.0195709363814416,-0.0250196161546817,-0.0149839818884796,5
"abundance","bbs_rtrg_11_68",43,2014,-0.0199846994499432,-0.0258803525475241,-0.0150535946649378,5
"abundance","bbs_rtrg_11_68",44,2015,-0.0202597083738183,-0.0264938712940758,-0.0150681475523573,5
"abundance","bbs_rtrg_11_68",45,2016,-0.0204237349057431,-0.0268891442892431,-0.0150553330077038,5
"abundance","bbs_rtrg_11_68",46,2017,-0.0205059015106605,-0.0271022995310076,-0.0150368104710756,5
"abundance","bbs_rtrg_11_68",47,2018,-0.0205352761594992,-0.0271841803838222,-0.0150256515119166,5
"scaled_energy","bbs_rtrg_11_68",2,1969,-0.0290128928174617,-0.0336868877168902,-0.0229669506855016,5
"scaled_energy","bbs_rtrg_11_68",3,1970,-0.02875709112984,-0.0333978888200044,-0.0227697366575586,5
"scaled_energy","bbs_rtrg_11_68",4,1971,-0.0281194621456138,-0.0326774205462607,-0.0222774811861514,5
"scaled_energy","bbs_rtrg_11_68",5,1972,-0.0269945924843619,-0.0314061497768865,-0.0214077294335348,5
"scaled_energy","bbs_rtrg_11_68",6,1973,-0.0253289559826016,-0.0295231706456834,-0.0201169429371899,5
"scaled_energy","bbs_rtrg_11_68",7,1974,-0.0231142797853002,-0.0270185068059402,-0.0183192913270402,5
"scaled_energy","bbs_rtrg_11_68",8,1975,-0.0203811218140764,-0.0239643846379597,-0.0160657035387795,5
"scaled_energy","bbs_rtrg_11_68",9,1976,-0.0171926224877068,-0.0205325924133446,-0.0133640228339318,5
"scaled_energy","bbs_rtrg_11_68",10,1977,-0.013638373791166,-0.0168056150702693,-0.0103459810917388,5
"scaled_energy","bbs_rtrg_11_68",11,1978,-0.00982835415320359,-0.0127346833315167,-0.00711576400242516,5
"scaled_energy","bbs_rtrg_11_68",12,1979,-0.00588690240476859,-0.00814273703621313,-0.00348547324289316,5
"scaled_energy","bbs_rtrg_11_68",13,1980,-0.00194674236392713,-0.00415699476441378,0.000353814412570617,5
"scaled_energy","bbs_rtrg_11_68",14,1982,0.00728065190447267,0.00271019849839215,0.0128763709747434,5
"scaled_energy","bbs_rtrg_11_68",15,1983,0.00867620471821091,0.00630294015677531,0.0115559940133351,5
"scaled_energy","bbs_rtrg_11_68",16,1984,0.0115600593360133,0.00885659337035051,0.0145898734385161,5
"scaled_energy","bbs_rtrg_11_68",17,1985,0.0139712405762472,0.0111800912031593,0.0171353640041502,5
"scaled_energy","bbs_rtrg_11_68",18,1986,0.015837692320169,0.0129077706306511,0.0190327814311537,5
"scaled_energy","bbs_rtrg_11_68",19,1988,0.0351796759533696,0.029203196610872,0.0417651383881783,5
"scaled_energy","bbs_rtrg_11_68",20,1989,0.0177952997492575,0.0149867118307562,0.02088137372933,5
"scaled_energy","bbs_rtrg_11_68",21,1990,0.0172297628638204,0.0146100413503311,0.020104361373535,5
"scaled_energy","bbs_rtrg_11_68",22,1991,0.0161111317847521,0.0136679166087747,0.0187459057235044,5
"scaled_energy","bbs_rtrg_11_68",23,1992,0.0145034389294191,0.0122394453244677,0.0168553742537378,5
"scaled_energy","bbs_rtrg_11_68",24,1993,0.0124865788092929,0.010343108088477,0.0147535755530905,5
"scaled_energy","bbs_rtrg_11_68",25,1994,0.0101523551197314,0.00781666517032007,0.0122631071633036,5
"scaled_energy","bbs_rtrg_11_68",26,1995,0.00760019853589634,0.0051901677673439,0.00987791099637746,5
"scaled_energy","bbs_rtrg_11_68",27,1996,0.00493276824888403,0.00238252509587615,0.00740556955117047,5
"scaled_energy","bbs_rtrg_11_68",28,1997,0.0022516347058219,-0.0003899732911074,0.00500018257505279,5
"scaled_energy","bbs_rtrg_11_68",29,1998,-0.000346784752476031,-0.00324141370806656,0.00256104037020311,5
"scaled_energy","bbs_rtrg_11_68",30,1999,-0.00277489734912052,-0.00591257422025377,0.000196773829871594,5
"scaled_energy","bbs_rtrg_11_68",31,2000,-0.00495710676218265,-0.00820720175095755,-0.00186048465662204,5
"scaled_energy","bbs_rtrg_11_68",32,2001,-0.00683241014827897,-0.0100625975809723,-0.00366052884263754,5
"scaled_energy","bbs_rtrg_11_68",33,2002,-0.00835637175561409,-0.0113712366216686,-0.00545915054863363,5
"scaled_energy","bbs_rtrg_11_68",34,2003,-0.00950244534941062,-0.0123461263465208,-0.00688951401984216,5
"scaled_energy","bbs_rtrg_11_68",35,2006,-0.0312149151155078,-0.0374616820197447,-0.0249139919230899,5
"scaled_energy","bbs_rtrg_11_68",36,2007,-0.010278982055298,-0.0120676287904123,-0.00793743004829888,5
"scaled_energy","bbs_rtrg_11_68",37,2008,-0.00959670924841366,-0.0115937144701643,-0.0069949065017873,5
"scaled_energy","bbs_rtrg_11_68",38,2009,-0.00866891605579774,-0.0110118431392599,-0.00560270403475109,5
"scaled_energy","bbs_rtrg_11_68",39,2010,-0.0075747105601226,-0.0102429757997177,-0.00393210894741546,5
"scaled_energy","bbs_rtrg_11_68",40,2011,-0.00639744771877225,-0.00936329122328249,-0.00233824846156074,5
"scaled_energy","bbs_rtrg_11_68",41,2012,-0.00522013783843313,-0.00866065719686945,-0.000835858395123601,5
"scaled_energy","bbs_rtrg_11_68",42,2013,-0.00412036610246959,-0.00817401412208995,0.000635154120731733,5
"scaled_energy","bbs_rtrg_11_68",43,2014,-0.00316483053672531,-0.00772576183649102,0.00200874404807488,5
"scaled_energy","bbs_rtrg_11_68",44,2015,-0.00240362105766068,-0.00735289541810693,0.00314637353453829,5
"scaled_energy","bbs_rtrg_11_68",45,2016,-0.00186436646788608,-0.00707983542781691,0.00394256335511932,5
"scaled_energy","bbs_rtrg_11_68",46,2017,-0.00154636403451143,-0.00691458012870794,0.00440745486287954,5
"scaled_energy","bbs_rtrg_11_68",47,2018,-0.00141477248616415,-0.00684484707940629,0.00459834971355314,5
"abundance","bbs_rtrg_11_7",2,1968,0.0993462236293972,0.067339103075939,0.125008668047786,5
"abundance","bbs_rtrg_11_7",3,1969,0.0932391546739886,0.0633764973991404,0.117107191503171,5
"abundance","bbs_rtrg_11_7",4,1970,0.079988741876965,0.0547978752972397,0.100328676151295,5
"abundance","bbs_rtrg_11_7",5,1971,0.0605940992636531,0.0419912508058386,0.0759912352692873,5
"abundance","bbs_rtrg_11_7",6,1972,0.0379482022463632,0.0244792051892488,0.0475698435522579,5
"abundance","bbs_rtrg_11_7",7,1973,0.0157138248815294,0.00748808492133829,0.0234484389341608,5
"abundance","bbs_rtrg_11_7",8,1977,-0.0541781787453026,-0.0927495145730428,-0.00861682668113384,5
"abundance","bbs_rtrg_11_7",9,1978,-0.0109450171656114,-0.020112989582847,0.00117038575561995,5
"abundance","bbs_rtrg_11_7",10,1979,0.00137766024061224,-0.0064980828164302,0.011896970803283,5
"abundance","bbs_rtrg_11_7",11,1980,0.0159788801159532,0.00799695357089429,0.0260942063807181,5
"abundance","bbs_rtrg_11_7",12,1981,0.0298514343785686,0.0213312565902413,0.0408985427372992,5
"abundance","bbs_rtrg_11_7",13,1982,0.0399766417203001,0.0293298719377004,0.0507604153607194,5
"abundance","bbs_rtrg_11_7",14,1983,0.0439295737312124,0.0322651620764409,0.0569791210999536,5
"abundance","bbs_rtrg_11_7",15,1984,0.0404346732961888,0.0293158031653313,0.0521651580590595,5
"abundance","bbs_rtrg_11_7",16,1985,0.0296923977372515,0.0209421045108534,0.0385148863569435,5
"abundance","bbs_rtrg_11_7",17,1986,0.0133515675844526,0.0062050315371204,0.0211255076932307,5
"abundance","bbs_rtrg_11_7",18,1987,-0.00587321180512739,-0.0131500836620499,0.00181421209247021,5
